PlayerName,FirstAppearance,LatestAppearance,g,pa,ab,r,h,rbi,2b,3b,hr,bb,sb,cs,hbp,sh,sf,so,ibb,gdp,MainPos,Pos_1b,Pos_2b,Pos_3b,Pos_c,Pos_cf,Pos_dh,Pos_lf,Pos_p,Pos_ph,Pos_pr,Pos_rf,Pos_ss,avg_value,avg_label,obp_value,obp_label,slg_value,slg_label,ops_value,ops_label,iso_value,iso_label
Taylor Clemensia,"April 21, 2013 (<b>HCAW</b> - Hoofddorp Pioniers)","September 27, 2020 (<b>Quick Amersfoort</b> - DSS/KINHEIM)",176,551,443,77,125,89,20,4,15,91,5,11,3,5,5,115,4,8,Right Fielder,21,0,0,0,32,6,29,39,10,1,60,1,0.28216704288939054,.282,0.34277338544905395,.342,0.4469525959367946,.446,0.8516712892217311,.851,0.16478555304740405,.164
Ted Koehorst,"August 19, 2017 (DSS - <b>Onze Gezellen</b>)","September 19, 2017 (<b>Onze Gezellen</b> - Silicon Storks)",10,37,31,5,10,3,1,0,0,5,0,0,1,0,0,4,0,0,Third Baseman,0,3,9,0,0,0,0,0,0,0,0,1,0.3225806451612903,.322,0.3427881177917816,.342,0.3548387096774194,.354,0.7872711421098518,.787,0.03225806451612903,.032
Theodore van Heijningen,"April 7, 2012 (<b>Sparta-Feyenoord</b> - Curacao Neptunus)","June 28, 2012 (<b>Sparta-Feyenoord</b> - L&D Amsterdam Pirates)",21,74,66,8,16,5,0,0,0,4,6,0,3,1,0,16,0,0,Right Fielder,0,1,2,2,1,0,3,0,0,0,15,0,0.24242424242424243,.242,0.3427776125300221,.342,0.24242424242424243,.242,0.5532350532350532,.553,0.0,.000
Thijs Steenwijk,"April 18, 2014 (L&D Amsterdam Pirates - <b>UVV</b>)","September 8, 2018 (HCAW - <b>Twins</b>)",84,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Pitcher,0,0,0,0,1,1,0,82,1,0,1,0,0.0,.000,0.3427700039066662,.342,0.0,.000,0.0,.000,0.0,.000
Thom Hoogkamer,"May 17, 2018 (<b>Hoofddorp Pioniers</b> - Quick Amersfoort)","August 4, 2019 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",16,32,28,2,4,1,0,0,0,3,2,0,0,1,0,10,0,0,Right Fielder,0,0,0,0,0,5,3,0,3,2,8,0,0.14285714285714285,.142,0.3427523880544015,.342,0.14285714285714285,.142,0.36160714285714285,.361,0.0,.000
Thomas Bos,"June 7, 2014 (Mampaey Hawks - <b>Kinheim</b>)","September 24, 2020 (Quick Amersfoort - <b>DSS/KINHEIM</b>)",141,464,381,59,72,26,7,1,0,75,21,6,1,7,0,119,0,7,Second Baseman,0,90,0,0,0,6,0,0,15,7,0,40,0.1889763779527559,.188,0.3427034976434317,.342,0.2125984251968504,.212,0.5315639424382297,.531,0.023622047244094488,.023
Thomas Gei,"July 18, 2013 (<b>AdoLakers</b> - HCAW)","September 22, 2013 (Twins - <b>AdoLakers</b>)",25,74,62,2,10,2,2,0,0,11,0,0,0,1,0,30,0,1,Designated Hitter,0,0,4,1,0,14,8,0,1,0,1,0,0.16129032258064516,.161,0.3426841904829382,.342,0.1935483870967742,.193,0.47733217088055796,.477,0.03225806451612903,.032
Thomas Kwakernaak,"April 20, 2019 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)","April 20, 2019 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Third Baseman,0,0,1,0,0,0,0,0,0,0,0,0,0.0,.000,0.34268558371858227,.342,0.0,.000,0.5,.500,0.0,.000
Thomas Roijers,"April 4, 2019 (Quick Amersfoort - <b>Twins</b>)","August 3, 2019 (DSS - <b>Twins</b>)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.34268558371858227,.342,0.0,.000,,.000,0.0,.000
Thomas Smits,"July 30, 2011 (L&D Amsterdam Pirates - <b>UVV</b>)","August 30, 2015 (DSS - <b>UVV</b>)",78,223,182,13,35,19,7,0,0,35,0,1,3,1,2,48,0,7,First Baseman,67,0,0,0,0,7,1,1,7,0,0,0,0.19230769230769232,.192,0.34267045932112666,.342,0.23076923076923078,.230,0.5581234908589169,.558,0.038461538461538464,.038
Thomas Soederhuijsen,"August 23, 2012 (Sparta-Feyenoord - <b>Mampaey Hawks</b>)","September 8, 2013 (<b>Mampaey Hawks</b> - AdoLakers)",44,153,135,15,31,10,6,2,0,11,2,0,3,3,1,17,0,4,Catcher,0,0,0,44,0,0,0,0,0,0,0,0,0.22962962962962963,.229,0.3426376191402451,.342,0.3037037037037037,.303,0.5978213507625272,.597,0.07407407407407407,.074
Ties van der Beeke,"April 17, 2016 (<b>DSS</b> - UVV)","August 28, 2016 (<b>DSS</b> - UVV)",9,29,23,3,9,9,2,0,0,4,1,0,1,0,1,3,0,1,Catcher,0,0,0,7,0,1,0,0,2,0,0,0,0.391304347826087,.391,0.34265558075081887,.342,0.4782608695652174,.478,0.9610194902548725,.961,0.08695652173913043,.086
Tijani Dunlop,"August 29, 2011 (<b>AdoLakers</b> - HCAW)","October 7, 2018 (<b>Silicon Storks</b> - Kinheim)",54,181,154,11,28,8,3,0,0,19,3,6,0,5,2,56,1,2,Left Fielder,1,0,2,0,13,0,28,1,2,0,11,0,0.18181818181818182,.181,0.3425936558693367,.342,0.2012987012987013,.201,0.46649207146444716,.466,0.01948051948051948,.019
Tijmen Peters,"April 14, 2019 (Curacao Neptunus - <b>Twins</b>)","June 15, 2019 (<b>Twins</b> - L&D Amsterdam Pirates)",4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Second Baseman,0,2,1,0,0,0,0,0,1,1,0,0,0.0,.000,0.34258911654160246,.342,0.0,.000,0.0,.000,0.0,.000
Tijmen Takke,"April 15, 2016 (<b>UVV</b> - DSS)","August 4, 2019 (<b>Quick Amersfoort</b> - Silicon Storks)",121,474,395,60,124,68,17,3,4,66,7,1,1,2,10,63,0,6,Second Baseman,20,60,12,0,0,5,0,0,6,1,0,35,0.3139240506329114,.313,0.3427152244910552,.342,0.40253164556962023,.402,0.8054852320675105,.805,0.08860759493670886,.088
Tim Halderman,"September 27, 2014 (Mampaey Hawks - <b>DSS</b>)","September 24, 2020 (Quick Amersfoort - <b>DSS/KINHEIM</b>)",129,67,65,3,9,0,2,0,0,2,0,2,0,0,0,7,0,2,Pitcher,4,0,0,13,1,14,0,94,1,11,2,0,0.13846153846153847,.138,0.3426625190563893,.342,0.16923076923076924,.169,0.33340987370838115,.333,0.03076923076923077,.030
Tim Kenoui,"August 15, 2018 (<b>Hoofddorp Pioniers</b> - L&D Amsterdam Pirates)","August 15, 2018 (<b>Hoofddorp Pioniers</b> - L&D Amsterdam Pirates)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.3426625190563893,.342,0.0,.000,,.000,0.0,.000
Tim Niekerk,"May 23, 2015 (<b>HCAW</b> - Hoofddorp Pioniers)","September 24, 2017 (<b>HCAW</b> - Hoofddorp Pioniers)",54,7,4,4,2,1,0,0,0,3,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,2,1,0,48,0,3,1,0,0.5,.500,0.34267398056969134,.342,0.5,.500,1.2142857142857144,1.000,0.0,.000
Tim Roodenburg,"April 11, 2010 (<b>Sparta-Feyenoord</b> - Curacao Neptunus)","September 26, 2015 (<b>Mampaey Hawks</b> - Twins)",102,150,130,9,25,9,3,0,0,8,8,1,4,6,2,24,0,3,Pitcher,0,15,16,0,0,9,0,58,2,2,0,2,0.19230769230769232,.192,0.34261057173678533,.342,0.2153846153846154,.215,0.4620512820512821,.462,0.023076923076923078,.023
Tim Schaareman,"July 9, 2011 (UVV - <b>AdoLakers</b>)","August 17, 2013 (<b>AdoLakers</b> - Kinheim)",41,148,134,12,20,10,3,0,0,11,8,4,1,2,0,38,0,3,Second Baseman,0,35,0,0,0,4,0,0,1,0,0,7,0.14925373134328357,.149,0.34252826020953697,.342,0.17164179104477612,.171,0.38785800726099234,.387,0.022388059701492536,.022
Tim Sloots,"April 11, 2013 (Curacao Neptunus - <b>Mampaey Hawks</b>)","June 20, 2013 (<b>Mampaey Hawks</b> - Kinheim)",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,10,0,0,0,0,0.0,.000,0.34252826020953697,.342,0.0,.000,,.000,0.0,.000
Tim Veraghtert,"April 15, 2016 (<b>UVV</b> - DSS)","June 18, 2016 (<b>UVV</b> - HCAW)",17,58,50,6,7,7,2,1,0,8,2,0,0,0,0,10,0,2,Catcher,0,0,4,8,0,4,0,0,1,0,0,0,0.14,.140,0.34250685154473187,.342,0.22,.220,0.47862068965517246,.478,0.08,.080
Tim Vermij,"April 7, 2011 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)","September 8, 2013 (UVV - <b>HCAW</b>)",53,142,120,10,19,8,3,0,0,12,1,5,6,1,3,35,0,1,Shortstop,0,10,1,0,0,7,0,0,7,3,0,32,0.15833333333333333,.158,0.34245569609123244,.342,0.18333333333333332,.183,0.4438967136150235,.443,0.025,.025
Tim van Ee,"June 19, 2016 (DSS - <b>L&D Amsterdam Pirates</b>)","June 19, 2016 (DSS - <b>L&D Amsterdam Pirates</b>)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Third Baseman,0,0,1,0,0,0,0,0,0,0,0,0,0.0,.000,0.3424541905532304,.342,0.0,.000,0.0,.000,0.0,.000
Tim van Leuven,"August 20, 2017 (<b>Onze Gezellen</b> - DSS)","September 17, 2017 (Silicon Storks - <b>Onze Gezellen</b>)",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,5,0,0,0,0,0.0,.000,0.3424541905532304,.342,0.0,.000,,.000,0.0,.000
Timo van Ancum,"May 1, 2011 (<b>UVV</b> - AdoLakers)","August 4, 2019 (L&D Amsterdam Pirates - <b>HCAW</b>)",160,18,16,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,Pitcher,0,1,1,0,1,0,3,148,1,1,3,2,0.25,.250,0.3424446769414723,.342,0.25,.250,0.4722222222222222,.472,0.0,.000
Timo van Annhout,"April 28, 2018 (<b>Silicon Storks</b> - Twins)","May 6, 2018 (<b>Silicon Storks</b> - Quick Amersfoort)",4,7,5,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,Designated Hitter,0,0,0,0,1,2,1,0,2,1,0,0,0.0,.000,0.34243853548962805,.342,0.0,.000,0.14285714285714285,.142,0.0,.000
Timo van Lingen,"April 16, 2015 (<b>DSS</b> - Kinheim)","May 26, 2018 (<b>DSS</b> - Twins)",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.34243853548962805,.342,0.0,.000,,.000,0.0,.000
Tino van Erk,"April 14, 2011 (UVV - <b>Hoofddorp Pioniers</b>)","September 4, 2020 (Quick Amersfoort - <b>DSS/KINHEIM</b>)",261,1037,853,102,228,113,20,2,0,121,3,5,28,14,17,97,4,26,First Baseman,237,0,0,0,0,14,1,1,10,0,3,0,0.2672919109026964,.267,0.3425518321766451,.342,0.2954279015240328,.295,0.6628338803089895,.662,0.02813599062133646,.028
Tjerk Hogervorst,"April 30, 2010 (<b>Hoofddorp Pioniers</b> - Kinheim)","August 22, 2010 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",23,57,55,7,11,1,2,0,0,1,1,0,1,0,0,22,0,2,Right Fielder,0,0,0,0,0,0,11,0,3,1,12,0,0.2,.200,0.3425232847587091,.342,0.23636363636363636,.236,0.46443381180223287,.464,0.03636363636363636,.036
Tjerk Smeets,"April 10, 2010 (<b>Kinheim</b> - Almere Magpies)","August 31, 2010 (<b>Kinheim</b> - L&D Amsterdam Pirates)",45,183,159,14,36,20,5,0,0,15,1,1,2,1,4,34,2,6,First Baseman,37,0,0,1,0,7,0,0,0,1,0,0,0.22641509433962265,.226,0.34248970563807557,.342,0.2578616352201258,.257,0.5584080833075575,.558,0.031446540880503145,.031
Tjibbe van Dijk,"April 11, 2010 (<b>AdoLakers</b> - L&D Amsterdam Pirates)","September 19, 2017 (Onze Gezellen - <b>Silicon Storks</b>)",22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,1,0,0,0,0,21,0,0,0,0,0.0,.000,0.3424852143428524,.342,0.0,.000,0.0,.000,0.0,.000
Todd Van Steensel,"June 9, 2012 (HCAW - <b>Kinheim</b>)","July 8, 2012 (<b>Kinheim</b> - L&D Amsterdam Pirates)",7,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,1,0,6,0,0,0,0,0.0,.000,0.3424850943297257,.342,0.0,.000,0.3333333333333333,.333,0.0,.000
Tom Brice,"May 26, 2011 (AdoLakers - <b>Curacao Neptunus</b>)","August 31, 2011 (L&D Amsterdam Pirates - <b>Curacao Neptunus</b>)",28,118,101,17,36,22,4,0,1,13,4,2,1,0,2,5,1,2,Right Fielder,0,0,0,0,5,4,0,1,0,0,18,0,0.3564356435643564,.356,0.34253134693520904,.342,0.42574257425742573,.425,0.8579459640879342,.857,0.06930693069306931,.069
Tom Stuifbergen,"August 9, 2014 (<b>Kinheim</b> - UVV)","September 1, 2019 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,64,0,0,0,0,0.0,.000,0.34253134693520904,.342,0.0,.000,,.000,0.0,.000
Tom Vreeken,"August 19, 2017 (DSS - <b>Onze Gezellen</b>)","September 19, 2017 (<b>Onze Gezellen</b> - Silicon Storks)",10,39,30,4,6,3,1,0,0,9,0,0,0,0,0,8,0,1,First Baseman,9,0,0,0,0,1,0,0,0,0,0,0,0.2,.200,0.3425385163085498,.342,0.23333333333333334,.233,0.617948717948718,.617,0.03333333333333333,.033
Tom de Blok,"May 12, 2014 (Kinheim - <b>HCAW</b>)","October 8, 2016 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,0,0,85,0,0,0,0,0.0,.000,0.34253702004979686,.342,0.0,.000,0.0,.000,0.0,.000
Tom van der Veer,"April 10, 2010 (<b>HCAW</b> - Hoofddorp Pioniers)","July 28, 2012 (AdoLakers - <b>HCAW</b>)",7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Right Fielder,0,0,0,0,1,0,2,0,0,1,3,0,0.0,.000,0.3425205620662092,.342,0.0,.000,0.0,.000,0.0,.000
Tommy Smeets,"September 21, 2013 (AdoLakers - <b>Twins</b>)","September 22, 2013 (<b>Twins</b> - AdoLakers)",3,4,3,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,First Baseman,1,0,0,0,0,1,0,0,1,0,0,0,0.3333333333333333,.333,0.34252331345956455,.342,0.3333333333333333,.333,0.8333333333333333,.833,0.0,.000
Tommy van Limburg,"June 19, 2018 (<b>Hoofddorp Pioniers</b> - L&D Amsterdam Pirates)","August 19, 2018 (<b>Hoofddorp Pioniers</b> - HCAW)",7,12,11,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,First Baseman,4,0,0,0,0,2,0,1,1,0,0,0,0.18181818181818182,.181,0.3425184641657604,.342,0.18181818181818182,.181,0.4318181818181818,.431,0.0,.000
Tommy van de Sanden,"May 3, 2015 (Hoofddorp Pioniers - <b>DSS</b>)","August 4, 2019 (Twins - <b>DSS</b>)",126,480,408,65,109,56,19,5,2,57,8,5,3,9,3,63,0,10,Shortstop,1,11,16,0,0,4,5,0,6,3,24,72,0.26715686274509803,.267,0.3425384746139463,.342,0.35294117647058826,.352,0.7050245098039216,.705,0.0857843137254902,.085
Tony Enos,"August 23, 2012 (Sparta-Feyenoord - <b>Mampaey Hawks</b>)","August 28, 2016 (DSS - <b>UVV</b>)",113,455,380,58,106,36,28,0,0,62,12,2,7,5,0,48,1,11,Shortstop,1,14,10,0,1,10,1,7,2,0,0,77,0.2789473684210526,.278,0.3426261026916987,.342,0.3526315789473684,.352,0.7394447657605552,.739,0.07368421052631578,.073
Tony Kreisel,"April 12, 2013 (<b>HCAW</b> - UVV)","August 20, 2015 (UVV - <b>HCAW</b>)",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,43,0,0,0,0,0.0,.000,0.3426261026916987,.342,0.0,.000,,.000,0.0,.000
Tristan Kim,"April 15, 2016 (UVV - <b>DSS</b>)","August 25, 2016 (UVV - <b>DSS</b>)",13,29,24,2,4,2,2,0,0,5,0,1,0,0,0,8,0,2,Left Fielder,0,0,1,0,0,0,6,0,1,1,3,2,0.16666666666666666,.166,0.34262203104544603,.342,0.25,.250,0.5603448275862069,.560,0.08333333333333333,.083
Tyler Boersma,"April 28, 2018 (<b>Hoofddorp Pioniers</b> - Curacao Neptunus)","August 4, 2019 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",78,279,245,29,64,36,3,1,0,29,2,1,3,1,1,13,0,7,First Baseman,42,33,2,0,0,5,0,0,7,0,0,1,0.2612244897959184,.261,0.34262380538662035,.342,0.2816326530612245,.281,0.6257186745666008,.625,0.02040816326530612,.020
Tyriq Kemp,"May 2, 2019 (Quick Amersfoort - <b>Curacao Neptunus</b>)","August 4, 2019 (<b>Curacao Neptunus</b> - Hoofddorp Pioniers)",11,26,23,3,4,1,0,0,0,2,0,1,0,1,0,5,0,0,Second Baseman,0,10,0,0,0,2,0,0,1,1,0,0,0.17391304347826086,.173,0.3426111733687768,.342,0.17391304347826086,.173,0.40468227424749165,.404,0.0,.000
Tyron de Windt,"August 19, 2017 (Twins - <b>Silicon Storks</b>)","October 7, 2018 (<b>Silicon Storks</b> - Kinheim)",51,170,153,11,37,18,4,0,0,10,3,4,2,2,2,34,1,2,Second Baseman,0,31,8,0,1,0,5,0,5,1,12,2,0.24183006535947713,.241,0.34257539193388775,.342,0.2679738562091503,.267,0.5620915032679739,.562,0.026143790849673203,.026
Urving Kemp,"April 23, 2011 (<b>Curacao Neptunus</b> - Kinheim)","June 18, 2017 (Twins - <b>Curacao Neptunus</b>)",222,791,661,117,168,83,32,8,0,102,31,7,6,11,10,97,1,7,Left Fielder,0,6,31,0,0,19,116,0,15,11,34,22,0.25416036308623297,.254,0.34260144385281177,.342,0.3267776096822995,.326,0.6769672430577736,.676,0.07261724659606657,.072
VELTKAMP,"July 25, 2020 (<b>L&D Amsterdam Pirates</b> - Curacao Neptunus)","October 12, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,12,0,0,0,0,0.0,.000,0.34260144385281177,.342,0.0,.000,,.000,0.0,.000
VEROEN GARCI,"July 26, 2020 (<b>HCAW</b> - Quick Amersfoort)","October 2, 2020 (L&D Amsterdam Pirates - <b>HCAW</b>)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.34260144385281177,.342,0.0,.000,,.000,0.0,.000
VIJFVINKEL,"July 23, 2020 (<b>Silicon Storks</b> - Twins)","August 6, 2020 (<b>Silicon Storks</b> - Hoofddorp Pioniers)",8,22,18,2,4,0,0,0,0,4,0,0,0,0,0,8,0,0,Catcher,0,0,0,8,0,0,0,0,0,0,0,0,0.2222222222222222,.222,0.3426034453676111,.342,0.2222222222222222,.222,0.5858585858585859,.585,0.0,.000
VILIMAS,"August 25, 2020 (Hoofddorp Pioniers - <b>Silicon Storks</b>)","September 26, 2020 (Twins - <b>Silicon Storks</b>)",10,22,20,2,6,0,2,0,0,0,0,0,2,0,0,6,0,2,Catcher,0,0,0,6,0,0,2,0,2,0,0,0,0.3,.300,0.3426054465015504,.342,0.4,.400,0.7636363636363637,.763,0.1,.100
VIRGINIE,"July 26, 2020 (<b>Silicon Storks</b> - Twins)","September 26, 2020 (Twins - <b>Silicon Storks</b>)",38,102,94,6,10,6,2,0,0,6,0,2,2,0,0,50,0,0,Right Fielder,0,0,10,0,0,10,4,0,8,0,16,0,0.10638297872340426,.106,0.34253219385042344,.342,0.1276595744680851,.127,0.3041301627033792,.304,0.02127659574468085,.021
VLIST vd,"July 23, 2020 (<b>Silicon Storks</b> - Twins)","September 26, 2020 (Twins - <b>Silicon Storks</b>)",46,130,106,12,16,12,2,2,0,22,4,0,0,0,0,50,2,2,First Baseman,26,0,0,0,0,6,8,6,6,0,10,0,0.1509433962264151,.150,0.34251262620807643,.342,0.20754716981132076,.207,0.5152394775036284,.515,0.05660377358490566,.056
VORK,"July 23, 2020 (<b>DSS/KINHEIM</b> - Hoofddorp Pioniers)","September 27, 2020 (Quick Amersfoort - <b>DSS/KINHEIM</b>)",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,26,0,0,0,0,0.0,.000,0.34251262620807643,.342,0.0,.000,,.000,0.0,.000
VOS,"July 23, 2020 (Silicon Storks - <b>Twins</b>)","September 26, 2020 (<b>Twins</b> - Silicon Storks)",58,210,172,36,48,40,12,0,2,20,0,2,6,8,4,32,0,6,Shortstop,0,0,4,0,0,0,0,4,0,0,0,52,0.27906976744186046,.279,0.3425215713527256,.342,0.38372093023255816,.383,0.7361018826135106,.736,0.10465116279069768,.104
VREEDE de,"July 23, 2020 (DSS/KINHEIM - <b>Hoofddorp Pioniers</b>)","September 29, 2020 (<b>Hoofddorp Pioniers</b> - L&D Amsterdam Pirates)",32,60,44,6,6,4,2,0,0,14,0,2,2,0,0,20,0,0,Designated Hitter,0,0,0,0,4,12,8,0,10,4,2,0,0.13636363636363635,.136,0.3425278229686752,.342,0.18181818181818182,.181,0.5484848484848485,.548,0.045454545454545456,.045
Verroen,"June 20, 2013 (<b>Mampaey Hawks</b> - Kinheim)","June 20, 2013 (<b>Mampaey Hawks</b> - Kinheim)",1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Catcher,0,0,0,1,0,0,0,0,0,0,0,0,0.5,.500,0.34252918203982996,.342,0.5,.500,1.0,1.000,0.0,.000
Victor Draijer,"May 21, 2015 (Mampaey Hawks - <b>Kinheim</b>)","August 31, 2019 (<b>L&D Amsterdam Pirates</b> - Curacao Neptunus)",132,502,422,78,117,46,27,4,2,57,15,4,4,8,9,86,2,8,Left Fielder,0,23,4,0,1,16,54,0,4,1,36,2,0.2772511848341232,.277,0.3425638464155152,.342,0.3744075829383886,.374,0.7329733199901814,.732,0.0971563981042654,.097
Vince Rooi,"April 10, 2010 (<b>L&D Amsterdam Pirates</b> - AdoLakers)","September 8, 2018 (<b>HCAW</b> - Twins)",424,1864,1503,285,453,271,108,9,24,295,19,8,19,4,26,175,17,34,Third Baseman,11,6,247,0,0,18,0,1,0,0,0,152,0.3013972055888224,.301,0.34318520638527816,.343,0.43313373253493015,.433,0.8537345909040288,.853,0.1317365269461078,.131
WAGNER,"July 26, 2020 (<b>HCAW</b> - Quick Amersfoort)","July 26, 2020 (<b>HCAW</b> - Quick Amersfoort)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.34318520638527816,.343,0.0,.000,,.000,0.0,.000
WERNET,"July 23, 2020 (HCAW - <b>Quick Amersfoort</b>)","September 17, 2020 (<b>Quick Amersfoort</b> - Silicon Storks)",20,6,2,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,Pitcher,0,0,0,0,0,0,2,18,0,0,0,0,0.0,.000,0.3431934969906923,.343,0.0,.000,0.6666666666666666,.666,0.0,.000
WICKLERT,"July 23, 2020 (DSS/KINHEIM - <b>Hoofddorp Pioniers</b>)","September 27, 2020 (L&D Amsterdam Pirates - <b>Hoofddorp Pioniers</b>)",30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,2,0,0,0,0,0,2,26,0,0,0,0,0.0,.000,0.3431905650786599,.343,0.0,.000,0.0,.000,0.0,.000
WIERS,"September 20, 2020 (<b>Quick Amersfoort</b> - Silicon Storks)","September 24, 2020 (<b>Quick Amersfoort</b> - DSS/KINHEIM)",4,18,18,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,Second Baseman,0,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,.333,0.343189807241369,.343,0.3333333333333333,.333,0.6666666666666666,.666,0.0,.000
WILLEMS,"July 23, 2020 (DSS/KINHEIM - <b>Hoofddorp Pioniers</b>)","September 29, 2020 (<b>Hoofddorp Pioniers</b> - L&D Amsterdam Pirates)",36,58,54,8,18,10,2,4,0,2,0,4,2,0,0,16,0,0,Pinch Hitter,0,0,0,0,2,12,8,2,20,2,10,0,0.3333333333333333,.333,0.34319875312253134,.343,0.5185185185185185,.518,0.8978288633461047,.897,0.18518518518518517,.185
WINKEL N,"July 26, 2020 (<b>Silicon Storks</b> - Twins)","September 26, 2020 (Twins - <b>Silicon Storks</b>)",26,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,2,24,0,0,0,0,0.3333333333333333,.333,0.3431985003693566,.343,0.3333333333333333,.333,0.6666666666666666,.666,0.0,.000
WINKEL R,"September 26, 2020 (Twins - <b>Silicon Storks</b>)","September 26, 2020 (Twins - <b>Silicon Storks</b>)",2,6,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,Left Fielder,0,0,0,0,0,2,2,0,0,0,0,0,0.0,.000,0.34319824762913276,.343,0.0,.000,0.3333333333333333,.333,0.0,.000
Wamaer Bordewijk,"April 11, 2013 (<b>AdoLakers</b> - L&D Amsterdam Pirates)","August 17, 2014 (<b>AdoLakers</b> - HCAW)",60,159,139,7,22,10,1,0,0,14,3,5,2,3,1,29,0,4,Third Baseman,0,6,51,0,0,6,0,0,3,2,0,1,0.15827338129496402,.158,0.34312754954001606,.343,0.16546762589928057,.165,0.4044613365911045,.404,0.007194244604316547,.007
Wendley Wawoe,"May 4, 2013 (Hoofddorp Pioniers - <b>Curacao Neptunus</b>)","August 24, 2014 (Kinheim - <b>Curacao Neptunus</b>)",8,11,8,4,1,0,0,0,0,3,1,0,0,0,0,1,0,0,Center Fielder,0,0,0,0,4,0,3,0,1,2,0,0,0.125,.125,0.3431285121198804,.343,0.125,.125,0.48863636363636365,.488,0.0,.000
Wesley Bernardus,"April 10, 2010 (Kinheim - <b>Almere Magpies</b>)","September 9, 2018 (<b>Quick Amersfoort</b> - Silicon Storks)",138,536,435,62,91,29,7,1,0,79,11,8,4,15,3,96,0,11,Center Fielder,0,13,6,0,95,1,10,1,4,2,2,17,0.20919540229885059,.209,0.34308629519418654,.343,0.22988505747126436,.229,0.5545119231429061,.554,0.020689655172413793,.020
Wesley Connor,"April 10, 2010 (<b>L&D Amsterdam Pirates</b> - AdoLakers)","September 8, 2013 (Hoofddorp Pioniers - <b>L&D Amsterdam Pirates</b>)",182,801,709,129,202,106,31,2,19,74,22,15,5,2,10,99,1,13,Center Fielder,0,0,1,0,122,15,26,0,5,0,19,0,0.2849083215796897,.284,0.3431167905508604,.343,0.4146685472496474,.414,0.7667284723432803,.766,0.12976022566995768,.129
